hjd,lc,fwhm_x,fwhm_y,airmass,fwhm
2456569.77835,2891.47550554,972.594116211,947.160522461,1.80063462257,3.20000004768
2456569.77907,2874.21969171,972.063049316,947.301574707,1.81099069118,3.05999994278
2456569.77983,2894.1981632,971.86151123,947.840087891,1.82221770287,2.92000007629
2456569.78077,2885.59504887,971.153076172,948.497009277,1.83612191677,3.05999994278
2456569.78179,2887.64851253,975.467529297,945.962585449,1.85155940056,3.06999993324
2456569.78307,2894.05913002,975.804626465,945.686096191,1.87152838707,2.80999994278
2456569.78395,2894.05835327,975.784362793,945.987365723,1.88552820683,3.00999999046
2456569.78479,2880.08014042,974.904846191,946.067260742,1.89906990528,3.04999995232
2456569.78558,2886.34035698,975.092712402,945.613586426,1.91214585304,2.94000005722
2456569.78634,2874.2483329,974.242553711,945.805725098,1.92489874363,3.04999995232
2456569.7871,2875.509417,974.151489258,945.679626465,1.93785595894,2.95000004768
2456569.78786,2881.5717416,974.63848877,945.908508301,1.95105588436,3.06999993324
2456569.78862,2884.42200166,973.243041992,945.804199219,1.96444904804,3.1400001049
2456569.78934,2885.18801118,972.93548584,946.303222656,1.9773478508,2.79999995232
2456569.79006,2874.44072195,972.082519531,946.792419434,1.99048805237,3.07999992371
2456569.79078,2900.0529348,971.312988281,947.094665527,2.0038383007,2.97000002861
2456569.7915,2883.44487304,971.061950684,947.464050293,2.01738595963,2.90000009537
2456569.79222,2900.8235929,970.540771484,947.906616211,2.03117370605,3.0
2456569.79295,2873.57270347,969.576599121,948.210083008,2.04522228241,3.1099998951
2456569.79371,2886.75574852,972.949951172,945.266418457,2.06022405624,3.23000001907
2456569.79443,2900.89527788,973.308776855,945.557983398,2.07469391823,3.09999990463
2456569.79515,2895.01060609,972.935119629,945.938537598,2.08939003944,3.08999991417
2456569.79587,2889.99473932,972.285095215,946.334899902,2.10435199738,3.07999992371
2456569.79659,2887.55480378,971.788696289,946.533630371,2.12096261978,2.93000006676
2456569.79737,2894.70048093,971.854980469,947.011657715,2.1367752552,3.1099998951
2456569.79811,2909.66506597,971.901672363,947.186950684,2.15252017975,3.06999993324
2456569.79883,2897.99016074,971.565368652,947.778747559,2.16855573654,2.91000008583
2456569.79955,2873.69188032,971.277587891,948.102722168,2.18487787247,2.96000003815
2456569.80026,2885.77351963,970.93157959,948.691650391,2.20145225525,2.91000008583
2456569.80105,2876.36092266,974.436645508,945.954772949,2.2199652195,3.06999993324
2456569.80447,2890.94325252,974.549621582,945.007263184,2.30457496643,2.98000001907
2456569.80523,2890.09593977,975.089294434,946.105773926,2.32442045212,2.95000004768
2456569.80599,2890.49358304,974.919372559,945.606689453,2.34471035004,3.20000004768
2456569.80675,2883.49250953,974.23840332,945.694091797,2.36525082588,3.04999995232
2456569.80751,2887.51883068,974.139282227,946.129699707,2.38634443283,3.06999993324
2456569.80827,2904.30563648,974.306152344,945.906005859,2.40783834457,3.01999998093
2456569.80903,2892.39665147,974.550109863,945.852416992,2.42977380753,3.08999991417
2456569.80979,2893.25456683,973.939941406,945.886962891,2.45211291313,3.07999992371
2456569.81057,2895.12699761,974.884399414,946.020446777,2.47525906563,2.96000003815
2456569.81133,2890.72580752,973.883544922,945.545593262,2.49860215187,2.94000005722
2456569.81205,2880.44178454,973.366394043,946.019592285,2.52115797997,2.91000008583
2456569.81277,2882.25055573,973.14630127,946.453613281,2.54413628578,3.09999990463
2456569.81349,2898.26963215,973.065490723,946.779724121,2.56760644913,3.30999994278
2456569.81421,2907.59684465,972.858215332,947.340209961,2.59156799316,3.26999998093
2456569.81497,2899.4076017,974.167175293,945.877990723,2.61734199524,3.27999997139
2456569.81573,2886.00405271,974.13458252,945.628662109,2.64389371872,3.42000007629
2456569.81652,2904.39580078,974.904724121,945.133911133,2.67202210426,3.32999992371
2456569.81729,2906.76466933,974.682983398,946.057556152,2.69969820976,3.50999999046
2456569.81805,2900.88221936,974.673400879,945.804199219,2.72798848152,3.53999996185
2456569.81882,2886.38191704,975.120483398,945.751037598,2.75737261772,3.69000005722
2456569.81959,2909.31785611,975.759216309,945.340209961,2.78739285469,3.49000000954
2456569.82036,2889.23397133,974.736206055,945.754394531,2.81771802902,3.5
2456569.82111,2909.66848115,975.915222168,945.911621094,2.84861969948,3.43000006676
2456569.82247,2885.85458045,975.249206543,946.56439209,2.90588569641,3.40000009537
2456569.82349,2906.26923322,974.716674805,946.017700195,2.95015859604,3.44000005722
2456569.82434,2892.07475663,975.648010254,945.851135254,2.98871421814,3.32999992371
2456569.8251,2914.69811535,975.500366211,945.575561523,3.0239238739,3.33999991417
2456569.82586,2879.31207695,975.608581543,945.418823242,3.0600130558,3.33999991417
2456569.82662,2911.23340076,974.611999512,945.740661621,3.09707045555,3.3599998951
2456569.8274,2898.35176979,974.575927734,945.988037109,3.13567447662,3.20000004768
2456569.82816,2876.3735323,974.106994629,945.813598633,3.17463731766,3.36999988556
2456569.82892,2906.77881404,974.245605469,945.714233398,3.22176718712,3.07999992371
2456569.82981,2897.48299851,974.468017578,945.795166016,3.26311802864,3.31999993324
2456569.83058,2943.87957767,973.912780762,945.185668945,3.30560493469,3.40000009537
2456569.83134,2919.4412908,973.69744873,945.451843262,3.35181832314,3.45000004768
2456569.83211,2913.01894585,972.499267578,945.887451172,3.39644789696,3.94000005722
2456569.83286,2892.22027805,972.002075195,946.018798828,3.44038367271,3.45000004768
2456569.83358,2893.47838975,971.592407227,946.516601562,3.48540306091,3.56999993324
2456569.83433,2869.51921361,971.345458984,946.833007812,3.53352832794,3.44000005722
2456569.83506,2904.55814157,970.956604004,947.2421875,3.5812265873,3.44000005722
2457282.74075,2847.99078306,970.601318359,948.455078125,1.18783462048,2.76999998093
2457282.74151,2849.21173986,970.983886719,948.442687988,1.19014251232,2.92000007629
2457282.74227,2846.11638458,970.544494629,948.447631836,1.19249498844,2.91000008583
2457282.74303,2859.39708511,971.351928711,948.084594727,1.19489133358,2.90000009537
2457282.74379,2863.5976444,970.501220703,948.246032715,1.19730365276,2.97000002861
2457282.74455,2842.60251507,971.796447754,948.223083496,1.19976711273,2.98000001907
2457282.74531,2849.80155871,972.29284668,948.03729248,1.20226085186,3.09999990463
2457282.74609,2867.25056841,971.164733887,948.395568848,1.20483839512,3.00999999046
2457282.74685,2839.69273265,972.345336914,948.23840332,1.20740699768,2.93000006676
2457282.74761,2859.05167043,971.578674316,948.408813477,1.21002864838,3.08999991417
2457282.74837,2862.87722638,970.501647949,948.077941895,1.21267282963,3.15000009537
2457282.74913,2877.60835889,971.656433105,948.010803223,1.21534729004,3.21000003815
2457282.74989,2865.96941758,970.446350098,948.460754395,1.21807312965,3.11999988556
2457282.75065,2865.57695166,971.175048828,947.963134766,1.22083687782,3.15000009537
2457282.75141,2863.12485583,971.213745117,948.34185791,1.22365605831,3.32999992371
2457282.75218,2858.90264593,969.578735352,948.307495117,1.22650694847,3.29999995232
2457282.75294,2861.77630038,970.72277832,947.930786133,1.22938024998,3.23000001907
2457282.7537,2850.53387648,971.122253418,948.247924805,1.23230195045,3.25999999046
2457282.75446,2856.14944994,969.883850098,948.172241211,1.23526382446,3.19000005722
2457282.75522,2868.82522687,970.514465332,948.125366211,1.23826575279,3.03999996185
2457282.75598,2858.51109249,969.639404297,948.180419922,1.24131119251,3.07999992371
2457282.7567,2860.92614785,968.63848877,948.667663574,1.24423360825,3.25999999046
2457282.75746,2858.72924577,970.515136719,948.197814941,1.24735045433,3.09999990463
2457282.75822,2850.16054497,970.403808594,948.110473633,1.25051641464,3.08999991417
2457282.75898,2862.21846184,970.01739502,948.440429688,1.25371992588,3.28999996185
2457282.75974,2847.43054358,970.693359375,948.333496094,1.25697612762,3.27999997139
2457282.7605,2859.80691771,969.564331055,948.016357422,1.26027369499,3.27999997139
2457282.76122,2858.01752511,969.141357422,948.499633789,1.26343619823,3.19000005722
2457282.76194,2867.26015801,968.422119141,949.211181641,1.26664912701,3.20000004768
2457282.7627,2854.46153221,970.042236328,948.125793457,1.27008104324,3.09999990463
2457282.76346,2855.47274922,969.946716309,948.312866211,1.27354621887,3.11999988556
2457282.76422,2853.05213068,971.27734375,948.359619141,1.27707028389,3.25
2457282.765,2869.64503894,969.641418457,948.141906738,1.28071463108,3.25
2457282.76572,2879.26547294,969.063903809,948.715698242,1.28414094448,3.17000007629
2457282.76647,2877.21392024,970.822570801,948.096801758,1.2877933979,3.08999991417
2457282.76723,2871.04343055,970.414916992,948.349121094,1.29149723053,3.09999990463
2457282.76799,2872.50635102,970.870056152,948.145629883,1.2952542305,3.07999992371
2457282.76875,2871.3655215,971.80090332,948.025268555,1.29906725883,3.00999999046
2457282.76951,2879.95968105,971.73034668,948.149902344,1.30292451382,3.22000002861
2457282.77028,2873.37487275,971.81652832,948.168823242,1.30689918995,3.13000011444
2457282.77331,2864.32444023,971.177368164,948.636657715,1.32302117348,3.06999993324
2457282.77408,2873.72663629,971.420654297,947.852844238,1.32723069191,2.91000008583
2457282.77484,2884.18126515,971.657653809,948.119506836,1.33145654202,2.78999996185
2457282.77561,2860.80774026,971.715087891,948.289001465,1.33580672741,2.80999994278
2457282.77637,2854.95027486,971.409362793,948.128723145,1.34015905857,2.8900001049
2457282.77713,2859.26635735,970.422790527,948.195739746,1.34456276894,2.78999996185
2457282.77789,2862.31688856,970.70489502,948.128601074,1.34902775288,2.82999992371
2457282.77865,2868.36160411,971.239868164,948.105407715,1.35355269909,2.68000006676
2457282.77941,2870.87302073,971.821350098,947.971923828,1.35813462734,2.74000000954
2457282.78017,2877.3780705,970.78326416,948.253173828,1.36278164387,2.72000002861
2457282.78093,2841.78505138,971.421569824,948.237121582,1.36748886108,2.68000006676
2457282.78169,2866.73034059,971.410400391,948.285644531,1.37227118015,2.71000003815
2457282.78245,2873.4715361,972.045166016,948.133850098,1.37710893154,2.8599998951
2457282.78321,2862.85336706,971.589477539,948.095825195,1.38200867176,2.95000004768
2457282.78397,2861.10039595,972.39276123,948.219848633,1.38696420193,2.77999997139
2457282.78473,2858.70468487,973.03729248,948.031921387,1.39198219776,3.0
2457282.78549,2846.37382255,972.27520752,948.152954102,1.39707481861,2.82999992371
2457282.7863,2865.01111605,972.214294434,948.326782227,1.40253210068,2.96000003815
2457282.78707,2869.50992244,972.938110352,948.13269043,1.40782785416,2.99000000954
2457282.78785,2837.86741955,973.11505127,948.223876953,1.41332018375,3.00999999046
2457282.78867,2877.17396805,972.93963623,948.014648438,1.41908061504,2.95000004768
2457282.78945,2860.16279535,972.386657715,948.183532715,1.42470085621,2.92000007629
2457282.79021,2868.29568838,972.44342041,948.10748291,1.43022060394,3.19000005722
2457282.79097,2859.50517765,972.489929199,947.874511719,1.43582725525,3.05999994278
2457282.7918,2868.8790411,971.870300293,948.133911133,1.44203841686,3.0
2457282.79256,2857.00771976,972.297851562,947.928833008,1.44778752327,2.99000000954
2457282.79332,2845.18965752,971.454040527,947.955688477,1.45362472534,3.0
2457282.79408,2853.9743798,971.070251465,947.770812988,1.45953476429,3.13000011444
2457282.79484,2841.1279206,970.957275391,947.907348633,1.46552371979,3.1099998951
2457282.7956,2829.07457303,971.557800293,947.931335449,1.47159969807,2.97000002861
2457282.79636,2844.22472785,971.791015625,947.991821289,1.47774255276,2.95000004768
2457282.79712,2837.48922062,970.797973633,948.050476074,1.48400604725,3.04999995232
2457282.79788,2828.68513512,970.243469238,947.826293945,1.49033045769,2.96000003815
2457282.79864,2838.98498979,970.292724609,947.860412598,1.496758461,3.01999998093
2457282.7994,2835.6551539,969.988952637,948.094177246,1.50325274467,2.98000001907
2457282.80016,2836.00568027,970.811889648,947.907409668,1.50982666016,3.1099998951
2457282.80092,2838.67950965,970.301086426,948.037597656,1.51651549339,2.91000008583
2457282.80168,2844.93669675,970.659973145,947.917358398,1.52329039574,3.17000007629
2457282.80244,2848.76731037,970.286132812,947.866943359,1.53017282486,3.20000004768
2457282.8032,2839.31135616,970.500976562,948.003356934,1.53710615635,3.01999998093
2457282.80396,2844.64550856,970.819885254,948.028869629,1.54415929317,3.0
2457282.80711,2846.67470997,969.445861816,950.759399414,1.57448983192,3.0
2457282.80787,2835.88896284,972.164855957,948.20703125,1.58205854893,3.11999988556
2457282.80863,2828.69953407,971.364929199,948.25,1.58974123001,2.88000011444
2457282.80939,2847.90967307,971.485717773,947.88671875,1.59752774239,2.84999990463
2457282.81015,2839.48779749,972.138549805,948.180725098,1.60541117191,2.8599998951
2457282.81091,2847.47371688,971.819702148,948.263916016,1.61343574524,3.11999988556
2457282.81167,2848.69629028,972.072143555,948.075744629,1.62157404423,3.27999997139
2457282.81243,2850.29748395,971.64263916,948.131958008,1.6298109293,3.19000005722
2457282.81319,2859.44674835,972.44732666,947.914916992,1.63817322254,3.01999998093
2457282.81395,2852.12084815,972.125488281,948.151428223,1.64668393135,3.03999996185
2457282.81472,2851.64806035,972.531005859,948.110595703,1.65542900562,3.02999997139
2457282.81549,2854.09275711,971.153564453,948.219787598,1.66430711746,3.41000008583
2457282.81625,2857.85390706,972.023803711,947.904418945,1.67316877842,3.19000005722
2457282.81701,2832.39164366,972.86505127,948.174804688,1.6821655035,3.11999988556
2457282.81777,2857.54707106,972.117370605,948.17791748,1.69131267071,3.07999992371
2457282.81853,2871.67256766,971.527832031,947.92364502,1.70062434673,2.75
2457282.81932,2867.65768371,971.079223633,948.522460938,1.71045970917,3.04999995232
2457282.8201,2863.41649684,971.837036133,948.202331543,1.72021079063,3.0
2457282.8209,2872.90978413,971.174926758,948.213928223,1.73037314415,3.09999990463
2457282.82166,2883.47964544,971.57611084,948.21875,1.74027574062,3.29999995232
2457282.82242,2858.07547705,971.618347168,948.432922363,1.75028395653,3.11999988556
2457282.82318,2869.62928867,971.825622559,948.032043457,1.76047325134,3.05999994278
2457282.82395,2855.43867932,972.09173584,948.059204102,1.77079153061,3.19000005722
2457282.82472,2856.00472443,971.755004883,948.154541016,1.78150129318,3.19000005722
2457282.82549,2880.47952775,972.302001953,948.199523926,1.79217493534,3.40000009537
2457282.82624,2880.47117408,973.010620117,948.279724121,1.80297541618,3.28999996185
2457282.82701,2857.96391986,972.854187012,947.983886719,1.81399083138,3.29999995232
2457282.82777,2843.58777941,972.380249023,948.070800781,1.82514858246,3.25
2457282.82861,2846.83262857,973.119506836,948.147094727,1.83766591549,3.33999991417
2457282.82945,2869.40108958,972.81854248,948.205078125,1.8505320549,3.18000006676
2457282.83026,2859.97977187,973.020690918,947.969482422,1.86298954487,3.1400001049
2457282.83103,2846.26705177,973.027832031,947.826904297,1.87526381016,2.98000001907
2457282.8318,2855.33983465,973.170898438,947.988342285,1.88751351833,3.16000008583
2457282.83257,2884.14009717,972.260498047,947.921386719,1.89991891384,3.17000007629
2457282.83333,2849.50319294,972.249328613,947.65612793,1.91269445419,3.1099998951
2457282.83414,2875.57014894,971.813049316,948.117980957,1.92600178719,3.02999997139
2457282.8349,2860.18473659,971.463317871,948.177368164,1.93917477131,3.07999992371
2457282.83567,2852.97477602,971.543762207,948.115356445,1.95246589184,3.20000004768
2457282.83644,2875.63319952,971.00970459,948.041503906,1.96593868732,3.34999990463
2457282.8372,2865.57699014,971.42199707,948.015930176,1.97962844372,3.34999990463
2457282.84054,2861.91825453,969.277832031,949.558776855,2.04234027863,3.16000008583
2457282.8413,2870.73677797,970.631225586,948.09552002,2.05735015869,3.24000000954
2457282.84208,2878.73965085,970.576171875,948.100097656,2.07287693024,3.41000008583
2457282.84284,2868.33756725,971.022216797,947.887817383,2.08846092224,3.56999993324
2457282.84362,2857.56773279,971.285827637,947.969665527,2.10458374023,3.29999995232
2457282.84438,2866.87040365,970.459533691,948.117614746,2.12073636055,3.44000005722
2457282.84515,2865.93543484,970.66619873,947.737182617,2.13719344139,3.31999993324
2457282.84591,2852.38157196,971.100646973,948.018249512,2.15391778946,3.41000008583
